12:06:43 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x91
12:06:43 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x91
12:06:43 - 11-09-2010: DVR_1_RX$ -> \xF0\x11\x0B\x09\x0C\x06(\x02\xF4
12:06:43 - 11-09-2010: DVR_2_RX$ -> \xF0\x11\x0B\x09\x0C\x06*\x02\xF4
12:06:43 - 11-09-2010: HD_REC_1_RX$ -> \xF0\x11\x0B\x09\x0C\x06#\x02\xF4
12:06:47 - 11-09-2010: DVR_1_TX$ -> \xFA\x83
12:06:47 - 11-09-2010: DVR_2_TX$ -> \xFA\x83
12:06:47 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x83
12:06:47 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x83
12:06:47 - 11-09-2010: DVR_1_RX$ -> \xF0\x00\x04\xFF\xFF\x10\x09\xFF\x10\x10\x10\x12\xFF\xFF\x00\x0Ed\x11\x0B\x09\x13\x06,\x02\x00\x00\x00\x00\x00\x00\x00\x00
12:06:47 - 11-09-2010: DVR_2_RX$ -> \xF0
12:06:47 - 11-09-2010: HD_REC_1_RX$ -> \xF0
12:06:47 - 11-09-2010: DVR_1_RX$ -> \x00\x00\x00zo\xC3\xE7d\x00\x08Od"G\xF4
12:06:47 - 11-09-2010: DVR_2_RX$ -> \x03B\xFF\xFF\x0C\x00\xFF\x00\xC8\xFF\xFF\xFF\xFF\x00\x00\x10\x11\x0B\x09\x13\x06.\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93`\x00\x08Ob[,\xF4
12:06:47 - 11-09-2010: DVR_1_channel$ -> 4
12:06:47 - 11-09-2010: DVR_2_channel$ -> 834
12:06:48 - 11-09-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A
12:06:48 - 11-09-2010: HD_REC_1_RX$ -> \x11\x0B\x09\x13\x06(\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x97(\xFE\x0DS\x00\x07\xB2/e\xD0\xF4
